Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
17,2023-06-26 02:54:17+00:00,"@CMOON_COIN Hey!! They seem like a good project to me, can we talk? send me dm! 🚀📩",AltcoinGem1000X,1.63E+18,Altcoin
18,2023-06-26 02:53:43+00:00,"@CMOON_COIN DM me sir let's talk, I have a good proposal for your project 📥🚀",AltcoinGem1000X,1.63E+18,Altcoin
19,2023-06-26 02:53:03+00:00,"Missouri Legislative committee passes a bill protecting Node Running &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;  Crypto Mining | CryptoTvplus: DeFi, NFT, Bitcoin, Ethereum Altcoin,  Cryptocurrency &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Blockchain News, Interviews, Research, Shows",Kellysoares1010,1.63E+18,Altcoin
20,2023-06-26 02:50:13+00:00,"🔥 Nero is shaking the crypto world with many accomplishments in just 1 month! That's why $NERO is the next 1.000x gem, WE'RE JUST GETTING STARTED! 

We'll burn every FUD and HATER showing even more results!🔥

📊Chart:
https://t.co/H0hKDfRJwr

💻Telegram:
https://t.co/KqiZ3lxUaI https://t.co/648B3lyZFJ",Altcoincall,1.63E+18,Altcoin
21,2023-06-27 02:49:02+00:00,"@Gemladybullish DM me sir let's talk, I have a good proposal for your project 📥🚀",AltcoinGem1000X,1.63E+18,Altcoin
22,2023-06-27 02:48:12+00:00,"@BlockSafu @FlippinLabs Hey!! They seem like a good project to me, can we talk? send me dm! 🚀📩",AltcoinGem1000X,1.63E+18,Altcoin
23,2023-06-27 02:48:02+00:00,@FlippinLabs Excellent project! Let's work together ! send me dm 📩,AltcoinGem1000X,1.63E+18,Altcoin
24,2023-06-27 02:47:04+00:00,"#Crypto Predictions:  

1) $AZERO will pull a $SOL in 2025  

2) $TAO will becoming an AI giant  

3) $KAS has the potential to enter the top 20 coins   

4) #Altcoins like $TRIAS &amp; $VRA will BE X100  

5) Interoperability will become more important - $QNT $CHNG $ROUTE

#altcoin",crodermarketing,1.63E+18,Altcoin
25,2023-06-27 02:46:12+00:00,"@VMinoko @BUBU_erc Hey!! They seem like a good project to me, can we talk? send me dm! 🚀📩",AltcoinGem1000X,1.63E+18,Altcoin
26,2023-06-27 02:44:32+00:00,@VMinoko @BUBU_erc Let’s Talk 🔥🚀,BscSuperAltcoin,1.63E+18,Altcoin
27,2023-06-27 02:44:13+00:00,"@SerGalaChad @RibbitNation Hey!! They seem like a good project to me, can we talk? send me dm! 🚀📩",AltcoinGem1000X,1.63E+18,Altcoin
28,2023-06-26 02:42:51+00:00,"CRYPTO BREAKING NEWS
Celsius seeks to convert altcoins to BTC,  ETH in updated bankruptcy plan. Defunct crypto lender Celsius Network  has requested court approval to convert all altcoin holdings to Bitcoin  and Ethereum. Celsius announced the ... check us out @… https://t.co/p5s1gG4bum",OrrisNFTCC,1.63E+18,Altcoin
29,2023-06-27 02:42:38+00:00,@shahh Exchange that 1 bitcoin to altcoin and wait for 24/25 bullrun.,HishamShah01,1.63E+18,Altcoin
30,2023-06-27 02:41:08+00:00,@learn_charles @Azuki 10e seems optimistic now with the number of Azuki in Blend facing cascading liquidation,AltcoinHuckster,1.63E+18,Altcoin
31,2023-06-27 02:40:40+00:00,"CRYPTO BREAKING NEWS
Top 10 Altcoins Show Strength With  Impressive Price Rises. The total altcoin market cap re-tested a key  support level during the past week. However, bulls were able to defend  the level, which resulted in m... check us out @ https://t.co/wsKm5ebH96",pasquankelino,1.63E+18,Altcoin
32,2023-06-25 02:40:04+00:00,"Stop🚦 mixing them up 🙂

Coin: A digital currency that operates on its own independent blockchain, such as Bitcoin (BTC).

Altcoin: Refers to all cryptocurrencies other than Bitcoin.

Token: A digital asset that is built on top of an existing blockchain platform. https://t.co/9zeCEjY8op",ebyojeah,1.63E+18,Altcoin
33,2023-06-25 02:40:00+00:00,Shill me your favourite #altcoin gem for #500x when the next bull run starts📈,MonstersCoins,1.63E+18,Altcoin
34,2023-06-27 02:35:49+00:00,"Missouri Legislative committee passes a bill protecting Node Running &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;  Crypto Mining | CryptoTvplus: DeFi, NFT, Bitcoin, Ethereum Altcoin,  Cryptocurrency &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Blockchain News, Interviews, Research, Shows",Sos46306125,1.63E+18,Altcoin
35,2023-06-27 02:34:30+00:00,"$ONLYUP is a game-changing asset, with fantastic potential. Don't miss out on this one. #crypto #altcoin",saturneth888,1.63E+18,Altcoin
36,2023-06-27 02:34:08+00:00,"✴️ The public #ApeCoin airdrop is now live
 💰 Claim your $APE now

👉 https://t.co/fibatHGJhp

#trading #MONG #FOMC #ETH #WWDC23 #altcoin #Bincnce #SUI #Meta #BAYC #Giveaway #investment #ADA $ADA #money #litecoin #bitcoinmining https://t.co/8nlYx55dTC",math_m00n_eth,1.63E+18,Altcoin
37,2023-06-24 02:33:32+00:00,"@ThreadGirl_eth Do you want to know the next #x1000GEM 🤑💵
🚀🚀🚀🚀🚀🚀🚀 👇

50 retweets and I'll release a document of #altcoin gams

We will get the 💰🏆

💪",RNR_0,1.63E+18,Altcoin
38,2023-06-24 02:33:19+00:00,@Dobez_ @AltcoinDailyio @CryptoStache @RealFlokiInu Never judge a book by its cover. More is coming for floki. Mass adoption will happen. If u don't believe me then check out altcoin daily video on floki.,Warrior21Crypto,1.63E+18,Altcoin
39,2023-06-24 02:32:53+00:00,@CarlaeWashi @MonstersCoins Certainly! $AERGO emerges as a highly promising low-cap altcoin with vast potential. Its decentralized blockchain platform unlocks possibilities in various sectors. By adopting an innovative approach $AERGO is primed to create substantial impact within the crypto space.,MManganen,1.63E+18,Altcoin
40,2023-06-27 02:29:42+00:00,@CryptoNacyz @DoseOfArt024 @OshikuruToken LFG.. it's just warming up🔥🚀,AltcoinAlerts04,1.63E+18,Altcoin
44,2023-06-27 02:18:16+00:00,"GM 🌞

Start Crypto Trading Today!

💰 https://t.co/JFvgU1EEp9
#HotcoinGlobal #Bitcoin #Crypto #altcoin #MEMECOINSEASON2023",HotcoinGlobal,1.63E+18,Altcoin
45,2023-06-27 02:15:52+00:00,"@TreyDay_20 @FadeHubb The first shot was self defence , the shots after were just saving the tax payer some money",Altcoinmaximus,1.63E+18,Altcoin
46,2023-06-27 02:15:41+00:00,@Prawnsswap i will put my 6 eth in this lets goo make me millionaire #altcoin #defi #ai coin #prawns #prawnsswap $prawns,cryptofaam,1.63E+18,Altcoin
47,2023-06-24 02:12:57+00:00,Ledger Nano X is the latest hardware wallet from Ledger brand. The Ledger Nano X is one of the best #Bitcoin #Ethereum and #altcoin wallets for secure management of your digital assets. https://t.co/Dx1qBR7oYk https://t.co/7a3PsZT0CG,CryptoarticlesO,1.63E+18,Altcoin
48,2023-06-24 02:11:58+00:00,@TechnoPay_BSC Let’s Talk 🔥🚀,BscSuperAltcoin,1.63E+18,Altcoin
49,2023-06-25 02:11:18+00:00,"⭕ The public #ApeCoin airdrop is now live
 💰 Claim your $APE now

👉 https://t.co/O2uh1PzvYY

#cryptoartist #cryptoearnings #invest #artist #stocks #altcoin #polygon #cryptofree #bitcoinnews #nftgiveaway #pubgmobile https://t.co/4d0clYKgdJ",Saved_Savage,1.63E+18,Altcoin
50,2023-06-25 02:09:07+00:00,"At a conference in Zurich, Thomas Jordan, the head of the #Swiss National Bank (SNB), made an announcement regarding a project. Despite... - link in the next tweet #Adoption #Altcoin #Bitcoin #Cryptocurrency #Cryptomarket #Cryptonewstoday #Ethereum #Regulations https://t.co/Sm87HuLHbi",Coinatory,1.63E+18,Altcoin
51,2023-06-27 02:09:05+00:00,"@AzurSwap Hey!! They seem like a good project to me, can we talk? send me dm! 🚀📩",AltcoinGem1000X,1.63E+18,Altcoin
52,2023-06-25 02:07:54+00:00,@Maga4Justice Sorry but Carter and the democrats had destroyed the economy by 1980. I was there and I remember.,AltcoinGossip,1.63E+18,Altcoin
53,2023-06-25 02:07:35+00:00,@altcoin_casino @ingi_erlingsson The two most popular times can slug it out in an old fashioned greaser brawl in the alley behind the soda shoppe.,SQU1NCH,1.63E+18,Altcoin
54,2023-06-25 02:07:14+00:00,"ALTCOIN NEWS: Venture capital financing in crypto, explained | Tom Neway https://t.co/Tl6Bi55I1E",Tom_Neway,1.63E+18,Altcoin
55,2023-06-27 02:06:28+00:00,"CRYPTO BREAKING NEWS
Bitcoin Hard Fork Altcoin $BCH Rose over  90% in the Past 7 Days. Bitcoin Hard Fork Altcoin $BCH Rose over 90% in  the Past 7 Days check us out @ https://t.co/mFi2tVJtiJ",Hume_APT,1.63E+18,Altcoin
56,2023-06-27 02:01:07+00:00,"@AltcoinDailyio CZ LAUNCHEDD AA MASSIVE GlVE­AW­AY!

 bnbspot. net",AltcoinDai_Yp9G,1.63E+18,Altcoin
57,2023-06-27 02:01:01+00:00,How to Buy Bitcoin With No KYC - Reviews - Altcoin Buzz - https://t.co/Lur37R4bP9,kanaba007,1.63E+18,Altcoin
58,2023-06-27 01:59:43+00:00,@JirkaSaFuCalls Any low cap #altcoin I should know about _________ ??,sidratcrikto,1.63E+18,Altcoin
59,2023-06-27 01:59:10+00:00,We got two for the price of one. https://t.co/KC0Yr2C38S,AltcoinDailyio,1.63E+18,Altcoin
60,2023-06-27 01:55:01+00:00,"Highest Bags in portfolio are: $BCH, $LTC, $SOL, $XRP, $MNW, $LINK, $VET, $INJ, $XMR and $RIO. But i am hoping to add $DOGE, $SHIB and $FLOKI to the list, so i diversify it with few memecoins.

Let me know if i missed any. 🌑

Shill me your 100x altcoin gems. 💎",Stealthyprofit,1.63E+18,Altcoin
61,2023-06-24 01:54:41+00:00,"The Ledger Nano is built around a secure chip, ensuring optimal security. Your private keys, giving access to your assets, remain safe in a certified secure element https://t.co/Dx1qBR7oYk
#Cryptocurrency #Crypto #BTC #Blockchain #Altcoin #Bitcoin #Ethereum https://t.co/4hsbfl8Lae",CryptoarticlesO,1.63E+18,Altcoin
62,2023-06-24 01:54:19+00:00,"Invest in $PEACE, a promising altcoin with great potential. Its strong market position and growth pattern set it apart from $FIL.",saturneth888,1.63E+18,Altcoin
63,2023-06-27 01:52:48+00:00,@LayerTwoLabs #BCH #BitcoinCash is up 82% vs BTC this week. Unless you're saying BCH isn't an altcoin?,BreadEater8392,1.63E+18,Altcoin
64,2023-06-27 01:51:55+00:00,@MonstersCoins You should know about $SYS which is an amazing altcoin with great potential as it remains a low market cap gem that offers low transaction cost,della_pero,1.63E+18,Altcoin
65,2023-06-27 01:51:43+00:00,"The highest allocation in my portfolio is $RIO, $LINK, $SOL, $XRP, $VET, $ARB, $DOT, $PEPE, $BCH, $MONG, $BTC, and $ETH. But I am looking for a few meme coins to add to my portfolio.

Let me know if I missed any. 💎

Shill me your 100x altcoin gems. 🪙",AtomicEntry,1.63E+18,Altcoin
66,2023-06-27 01:51:05+00:00,@WhaleChart No. Bitcoin has a lot more steam and this time altcoin pump and dump schemes are not the same. You won’t see a solana go from $1 to $200 again.,cryptoninjatech,1.63E+18,Altcoin
67,2023-06-27 01:45:03+00:00,"@CryptoClash1 @InfiblueNFT I Am interested in discussing ""@InfiblueNFT ""Let's say I breed a hero and it will be NFT. 
Wouldn't that hero be intrinsically worthless if half a million other players also breed the same hero and also turn it into NFT?
Or is each hero we developed unique and has its own value?",altcoinberar1__,1.63E+18,Altcoin
68,2023-06-27 01:44:59+00:00,@CryptoClash1 @InfiblueNFT Could you share with us some killer features of #InfiblueWorld project  that set it apart from its competitors? What competitive advantages does your platform have that you feel most confident in?,altcoinberar1__,1.63E+18,Altcoin
69,2023-06-27 01:44:55+00:00,"@CryptoClash1 @InfiblueNFT The majority of initiatives like to talk about their long-term vision and mission, but what are your short-term goals? So,on what are you currently concentrating?Almost many investors hold tokens for a short period of time. What are the advantages of owning a #InfiblueNFT token?",altcoinberar1__,1.63E+18,Altcoin
70,2023-06-27 01:44:53+00:00,"@CryptoClash1 @InfiblueNFT @InfiblueNFT is blockchain gaming. But in terms of community, there is still a large audience in the gaming world that has yet to meet the crypto and blockchain industry. What are your plans to reach these people and make your voice heard by all gamers?",altcoinberar1__,1.63E+18,Altcoin
71,2023-06-27 01:44:52+00:00,"@CryptoClash1 @InfiblueNFT Launching projects in a bull run is much profitable than during the bear cycle. In a bear run where most of the projects fail and sometimes gone into oblivion, how will #InfiblueNFT stand the test of times?
What strategies do the project employ to mitigate possible losses?",altcoinberar1__,1.63E+18,Altcoin
72,2023-06-27 01:44:50+00:00,@CryptoClash1 @InfiblueNFT P2E game is in its infancy and current projects are only fomo in the beginning. How can #InfiblueWorld keep investors for a long time without switching to another newer project?,altcoinberar1__,1.63E+18,Altcoin
73,2023-06-27 01:44:49+00:00,"@CryptoClash1 @InfiblueNFT There always competition in the blockchain technology. How does @InfiblueNFT plan to be at the forefront of its innovative technology in gaming/NFTs field? What if in the coming years the whole market has falls due to little demand of the token, how will your ecosystem survive?",altcoinberar1__,1.63E+18,Altcoin
74,2023-06-27 01:43:09+00:00,"Nice way to get all #crypto newbies to trade their coins on #KuCoin now they can get up to 3,200 $USDT rewards by completing certain tasks.
Take a dive on the crypto space and #BUIDL on #Kucoin!

#Altcoin #Memecoin #CEX #Shibarium $DYP $AMM $DARC $PPT $CHIBI $JESUS $GLF $GBK $GFT",gerard_boniface,1.63E+18,Altcoin
75,2023-06-27 01:41:15+00:00,"arbitrum simply showing insane strength
arbitrum will lead the altcoin bull run
it is the main thesis of the next run.",hankang_eth,1.63E+18,Altcoin
76,2023-06-27 01:37:14+00:00,"OMG! You won't believe what just happened. A mermaid emerged on my sailor boat asking for my aid to find the @Tabi_NFT Trident.
She whispered in my ear, promising a luminous pearl as compensation. Should I help her?
https://t.co/h0ngWSgTvE",altcoin_sai,1.63E+18,Altcoin
77,2023-06-27 01:32:04+00:00,"⚡ 极速上币 - Express Listing

Bull Doge (DOGE)
https://t.co/M39QBvKK3z

0x390e31c861dc413f36530fea950a9D95C0E3e8C2

Liq: $854 | MC: $806

#altcoin #memecoins @moontokofficial",MoontokListing,1.63E+18,Altcoin
78,2023-06-27 01:30:51+00:00,"Tried to tell y’all. #Hedera has a governing counsel that seems to be a part of the global #cabal. Not one of the companies in the counsel came of against forced #jabs #vaccinations. 

#LG #Boeing #Google #IBM #BTC #ETH #Crypto #Altcoin https://t.co/bXj4ZdarCx",otr_carl,1.63E+18,Altcoin
82,2023-06-27 01:26:41+00:00,"$Altcoin will pump hard one by one .
Time to buy when they look horrible .
Time to sell when they look beautiful .",microbiz33,1.63E+18,Altcoin
83,2023-06-27 01:21:21+00:00,"2️⃣ Catch the fomo

$ARB, $MAGIC and $WOO are altcoin caps above 100M$ that have grown quite well in the last week. Now you can watch the broadcast again.

Especially $ARB is a cap of more than 1B$ which increases the ranking of all other altcoins of the same rank.",raccoon_bnb,1.63E+18,Altcoin
84,2023-06-27 01:19:57+00:00,"Looking for an alternative store of value on the Ethereum network? Check out Altcoin (ATC)! With a fixed supply of 21 million, it aims to provide the same scarcity as Bitcoin while utilizing Ethereum's powerful infrastructure. 💎 #Altcoin #ATC #Ethereum #StoreOfValue",Altcoinerc20,1.63E+18,Altcoin
85,2023-06-27 01:19:05+00:00,Altcoin WHALE ALERT: Millions bought by Crypto Whale! #shorts https://t.co/1lZDlXYqnz https://t.co/zJ63XJmC81,AdrianaCajuzin,1.63E+18,Altcoin
86,2023-06-27 01:17:55+00:00,"#Altcoin is trending  👀

$ATC #Altcoin #AltcoinSeason https://t.co/uFGHsViOZ1",Altcoinerc20,1.63E+18,Altcoin
87,2023-06-27 01:17:34+00:00,"@SQU1NCH @ingi_erlingsson should funnel top 2 into a runoff poll, but the winner from round 1 can have home court advantage.",altcoin_casino,1.63E+18,Altcoin
88,2023-06-27 01:10:27+00:00,"If you enjoy finding 100x gems before the crowd like me then:

1. Follow me @cryptofleh and turn notifications on so you don’t miss the next hot altcoin gem announcement 🔔 

2. RT this post below to share this alpha with your audience 👇 

https://t.co/nEHCrGKLRJ",cryptofleh,1.63E+18,Altcoin
89,2023-06-27 01:09:09+00:00,"If you enjoy finding 100x gems before the crowd like me then:

1. Follow me @cryptofleh and turn notifications on so you don’t miss the next hot altcoin gem announcement 🔔 

2. RT this post below to share this alpha with your audience 👇 

https://t.co/LgHkBliyT7",cryptofleh,1.63E+18,Altcoin
90,2023-06-27 01:08:31+00:00,Which #Altcoin we buying today? 😁,MickFlew,1.63E+18,Altcoin
91,2023-06-27 01:06:36+00:00,"🚀🚀📉📉📉

#altcoin  OTHERS Marktecap 1w #Crypto
#Crypto #BTC  #Bitcoin  #Ethereum #BTCUSD #BTCUSDT #Hanni #MarkTuan #TRINITY_TNT #xblushmagazinexbuild #عبدالله_بن_دفنا_مع_توم_كروز #ขอไม่ยินดี #ทีมหมูกระทะ https://t.co/kFWlzCjppA",MrQAcrypto2614,1.63E+18,Altcoin
92,2023-06-27 01:06:19+00:00,"A total of $199 million from institutional investors poured into xrp funds last week. The altcoin is gearing up for a recovery coinshares reports the inflow was $240,000.",WendlingAubriee,1.63E+18,Altcoin
93,2023-06-27 01:04:13+00:00,This the vibe for outside wedding on the beach? https://t.co/VOWcwiq4db,AltCoin_Boss,1.63E+18,Altcoin
94,2023-06-27 01:03:04+00:00,@NFTGANGBIZ @NUGGIESNFTs I have something special for this future top project 🚀Dm Me📥https://t.co/M7aB2wJMGS,Altcoin_Expertt,1.63E+18,Altcoin
95,2023-06-27 01:02:38+00:00,@ArbalestFinance I have something special for this future top project 🚀Dm Me📥https://t.co/M7aB2wJMGS,Altcoin_Expertt,1.63E+18,Altcoin
96,2023-06-27 01:02:21+00:00,@OmerOsman200 @KingBolton25 This is the right choice. Afghan food is delicious. Please definitely go to one of them @KingBolton25 @gtrentjr ❤️🙏,AltcoinExhibits,1.63E+18,Altcoin
97,2023-06-27 01:01:23+00:00,"I bought it as a different token, they rebranded promising an airdrop of the new token to holders but now they launched and we got nothing. Mega scam! #Crypto #altcoins #P2E #altcoin #scammers #investing",ImKryptoKrissy,1.63E+18,Altcoin
98,2023-06-27 01:01:21+00:00,"@Hunger_Hunterz Hii ! A great project ! Let's make it trending 🌎
Kindly DM 📥 for potential collab 🔥🔥https://t.co/M7aB2wJMGS",Altcoin_Expertt,1.63E+18,Altcoin
99,2023-06-27 01:00:38+00:00,"@Velvet_Capital Bitcoin has been displaying tremendous resilience and improved its dominance level. While the altcoins have been struggling against it, I believe that the whole cryptocurrency market will behave bullishly. Altcoin should resume upward momentum. #hundrx",aciobras34236,1.63E+18,Altcoin
100,2023-06-27 01:00:16+00:00,"✅ #PUMP $TOMO! +0.805% in 15 seconds
Current price: 1.5022$!

Follow and ❤️ for more signals!
93 #USDT #cryptocommunity #btcusdt #altcoin #finance #binance #TOMO https://t.co/imQJdjL177",TraderJetBot,1.63E+18,Altcoin
101,2023-06-27 00:59:52+00:00,What you supposed to wear to an outside wedding in Jamaica?,AltCoin_Boss,1.63E+18,Altcoin
102,2023-06-27 00:59:14+00:00,"✅ #PUMP $TOMO! +0.743% in 15 seconds
Current price: 1.5046$!

Follow and ❤️ for more signals!
63 #USDC #cryptocurrency #bitcoin #altcoin #finance #binance #TOMO https://t.co/mvrcpI49hl",TraderJetBot,1.63E+18,Altcoin
103,2023-06-27 00:53:14+00:00,"✅ #PUMP $COMP! +1.665% in 15 seconds
Current price: 37.85$!

Follow and 💛 for more signals!
80 #USDT #crypto #btcusdt #altcoin #finance #binance #COMP https://t.co/j9hAAEvY2W",TraderJetBot,1.63E+18,Altcoin
105,2023-06-27 00:51:39+00:00,"I just published Crypto Market Daily Update https://t.co/RYJLtdXLa1 

#crypto
#cryptonews
#bitcoin
#bitcoinnews
#altcoin
#altcoinnews",CryptoInsiderAr,1.63E+18,Altcoin
106,2023-06-27 00:51:28+00:00,@BitcoinMagazine @Bitman_bob Suits the building.,AltcoinGemsAfic,1.63E+18,Altcoin
107,2023-06-27 00:48:17+00:00,@Bitcoin_burner1 Hey 👋!! Your project is really Amazing🚀🚀 Send me DM 📥 to discuss. I have a very attractive proposal for you !! 🚀🔥https://t.co/M7aB2wJMGS,Altcoin_Expertt,1.63E+18,Altcoin
108,2023-06-27 00:47:45+00:00,"✅ #PUMP $COMP! +1.505% in 15 seconds
Current price: 37.78$!

Follow and ❤️ for more signals!
80 #USDT #cryptocurrencies #btc #altcoin #finance #binance #COMP https://t.co/yNOddqyPOr",TraderJetBot,1.63E+18,Altcoin
109,2023-06-27 00:47:00+00:00,"Come on #KuCoin! #Airdrop those $MMM tokens now! 😁😁
Really can't wait to receive it from the last #burningdrop event for $MMM wonder how much can this premiere go later #10xgem incoming?

#ALTCOIN #NFT #crypto #EverStar $CTC $CTN $BEAST $POTION $GHX $HAVOC $DIE $NCT $NERO $HOBO",RobertA69875815,1.63E+18,Altcoin
110,2023-06-27 00:45:49+00:00,@SPUGE_token I have something special for this future top project 🚀Dm Me📥https://t.co/M7aB2wJMGS,Altcoin_Expertt,1.63E+18,Altcoin
111,2023-06-27 00:45:10+00:00,LET'S SEE A HUGE #BITCOIN PUMP THIS WEEK TO GET #ALTCOIN SEASON STARTED AGAIN!,TheDustyBC,1.63E+18,Altcoin
112,2023-06-27 00:44:21+00:00,@stillgray Coming home from a vacation in Ethiopia? shoes weigh more than her.,AltcoinJason,1.63E+18,Altcoin
113,2023-06-27 00:43:51+00:00,"The Power of Cryptocurrency Regulation: Why It Matters  Cryptocurrency regulation might not sound like the most exciting topic, but it's actually a big deal for the future of digital money.
#Crypto
#CryptoTwitter #Cryptocurrency #altcoin #bitcoin #btc 🚀🔥🔥 https://t.co/Tv7uObmz7b",juliabrouke,1.63E+18,Altcoin
114,2023-06-27 00:42:52+00:00,"Been a super busy day, but wanted to respond to as many as your #altcoin ideas as I could before calling it a night. I've already analyzed and posted more than I had originally planned to do, but you guys have been so supportive, I'm going to crank out a few more. For those of you that sent your ideas in, thanks.  I'll get to as many as I can.  I'll retweet to the main channel so everyone can see them without having to drill down into the thread. 

Here's a #FireChart and analysis for #FET... https://t.co/6nOd0YnqsV",MI_Algos,1.63E+18,Altcoin
115,2023-06-27 00:42:45+00:00,"@Trillionertoken The sky's the limit for @trillionertoken! With a total supply of 1,000,000,000 tokens, the project is poised for exponential growth. Don't miss this opportunity! #Trillioner #TLC #Altcoin",Feenahh__,1.63E+18,Altcoin
116,2023-06-27 00:41:38+00:00,"@cryptojack Not on altcoin but a friggin MEME COIN called $STABLE..

@sneighkamoto @stablecoinada https://t.co/fcpYq2m5qV",gatsjr_,1.63E+18,Altcoin
117,2023-06-27 00:38:29+00:00,@icebagz_ man a CFS is something I really miss from the USA. it's pretty much America on a plate (in a super unhealthy fashion),AltcoinSherpa,1.63E+18,Altcoin
118,2023-06-27 00:38:19+00:00,"Which of these cryptocurrencies do you think will be the first to hit a new ATH? 🌑

$BCH
$LTC
$RIO
$XMR
$ETH
$SOL
$INJ
$DAG
$MINA
$WOO
$VET

Let me know in the comments. 🧐",AltcoinGemsAfic,1.63E+18,Altcoin
119,2023-06-27 00:37:00+00:00,Marathon and Brink Join Forces to Raise $1 Million for Bitcoin Core Developers Bitcoin mining https://t.co/wYJH4cx0P2 #Fork #cryptocurrency #Altcoin #DeFiNews #Trading #Crypto #web3community #Altcoins #cryptoworld #Blockchain #DeFi #cryptocurrencies #Web3 #CryptoNews,MrBull_NEWS,1.63E+18,Altcoin
120,2023-06-27 00:36:06+00:00,@GarethSoloway Do you have stock trading alert service @GarethSoloway ?,altcoin007,1.63E+18,Altcoin
122,2023-06-27 00:33:45+00:00,"💎💎💎💎""HERE WE GO AGAIN💎💎💎💎
@el_crypto_chapo @TheGempad @gailyfin
@_SmartLiquidity @BruceLe30262746
@thebrianjung @btcnews999 @ageof_crypto
@LeonNft87 @azami_iqbal2007 @ChazNFT
@khaleed10 #gleektoken #gleekarmy #gleeknation https://t.co/6UPsXmbpUq",Altcoin_Expertt,1.63E+18,Altcoin
124,2023-06-27 00:33:32+00:00,"Guess who's back 🚀

#Memes #crypto #CryptoTwitter #Cryptocurrency #altcoin #Bitcoin #BTC  #MemeCoin #CryptoNews #Crypto https://t.co/iOhpZhDYmW",thisisisuru,1.63E+18,Altcoin
